| 2010-08-26T21:16:44Z warning | Foswiki::Plugins::WebPermissionsPlugin::Core | la accion es: Display |
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x94e1c38)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x949a720)', 'HASH(0x9484128)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x949a720)', 'CODE(0x949a2e0)', 'view', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x949a720)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9383380)') called at /var/www/Hexawiki/bin/view line 45

---- |
| 2010-08-31T16:52:47Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x93edfd0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8f6c090)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8fb29d0)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8f6c1e0)', 'HASH(0x8f564d8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8f6c1e0)', 'CODE(0x8f8dfd0)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8f6c1e0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8e55b00)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x93edfd0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8f6c090)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8fb29d0)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8f6c1e0)', 'HASH(0x8f564d8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8f6c1e0)', 'CODE(0x8f8dfd0)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8f6c1e0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8e55b00)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:47Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x8a73028)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x85f10d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8637a68)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x85f1220)', 'HASH(0x85db560)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x85f1220)', 'CODE(0x86132c8)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x85f1220)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x84d9910)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x8a73028)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x85f10d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8637a68)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x85f1220)', 'HASH(0x85db560)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x85f1220)', 'CODE(0x86132c8)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x85f1220)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x84d9910)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:47Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x91ee0b8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8d6c078)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8db29e8)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8d6c1c8)', 'HASH(0x8d564c0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8d6c1c8)', 'CODE(0x8d8de60)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8d6c1c8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8c55af8)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x91ee0b8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8d6c078)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8db29e8)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8d6c1c8)', 'HASH(0x8d564c0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8d6c1c8)', 'CODE(0x8d8de60)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8d6c1c8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8c55af8)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:47Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x9ce00c8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x985e080)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x98a49f0)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x985e1d0)', 'HASH(0x98484c8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x985e1d0)', 'CODE(0x987fe68)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x985e1d0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9747af0)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x9ce00c8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x985e080)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x98a49f0)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x985e1d0)', 'HASH(0x98484c8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x985e1d0)', 'CODE(0x987fe68)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x985e1d0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x9747af0)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:47Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x8a73028)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x85f10d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8637a68)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x85f1220)', 'HASH(0x85db560)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x85f1220)', 'CODE(0x86132c8)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x85f1220)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x84d9910)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x8a73028)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x85f10d0)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8637a68)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x85f1220)', 'HASH(0x85db560)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x85f1220)', 'CODE(0x86132c8)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x85f1220)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x84d9910)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:48Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval {...} called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x93edfd0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8f6c090)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8fb29d0)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8f6c1e0)', 'HASH(0x8f564d8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8f6c1e0)', 'CODE(0x8f8dfd0)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8f6c1e0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8e55b00)') called at /var/www/Hexawiki/bin/viewfile line 45
BEGIN failed--compilation aborted at (eval 59) line 2.
 at (eval 59) line 2
	eval 'use Foswiki::Plugins::HexaPMPlugin
;' called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugin.pm line 133
	Foswiki::Plugin::load('Foswiki::Plugin=HASH(0x93edfd0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins.pm line 174
	Foswiki::Plugins::load('Foswiki::Plugins=HASH(0x8f6c090)', undef) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Users.pm line 247
	Foswiki::Users::initialiseUser('Foswiki::Users=HASH(0x8fb29d0)', 'jgaviria') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki.pm line 1593
	Foswiki::new('Foswiki', undef, 'Foswiki::Request=HASH(0x8f6c1e0)', 'HASH(0x8f564d8)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 293
	Foswiki::UI::_execute('Foswiki::Request=HASH(0x8f6c1e0)', 'CODE(0x8f8dfd0)', 'viewfile', 1) called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/UI.pm line 275
	Foswiki::UI::handleRequest('Foswiki::Request=HASH(0x8f6c1e0)') called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Engine/CGI.pm line 29
	Foswiki::Engine::CGI::run('Foswiki::Engine::CGI=HASH(0x8e55b00)') called at /var/www/Hexawiki/bin/viewfile line 45

---- |
| 2010-08-31T16:52:48Z warning | Foswiki::Plugins::HexaPMPlugin could not be loaded.  Errors were:
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 796, near "-> ''"
Global symbol "$name" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 800.
Global symbol "$enum" requires explicit package name at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 804.
syntax error at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 813, near "}"
Compilation failed in require at (eval 59) line 2.
 at (eval 59) line 2
	Foswiki::Plugin::BEGIN() called at /home/jgaviria/hexa/dev/Hexawiki/Foswiki-1.0.9/lib/Foswiki/Plugins/HexaPMPlugin.pm line 2
